> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|   11.78 |   11.78 |   11.78 |   11.78 |      0           |           0 |              0 |
|   11.8  |   11.8  |   11.8  |   11.8  |      0           |           0 |              0 |
|   11.64 |   11.64 |   11.64 |   11.64 |      0           |           0 |              0 |
|   11.72 |   11.72 |   11.72 |   11.72 |      0           |           0 |              0 |
|   11.82 |   11.82 |   11.82 |   11.82 |      0           |           0 |              0 |
|   11.58 |   11.58 |   11.58 |   11.58 |      0           |           0 |              0 |
|   11.26 |   11.26 |   11.26 |   11.26 |      0           |           0 |              0 |
|   11.4  |   11.4  |   11.4  |   11.4  |      0           |           0 |              0 |
|   11.54 |   11.54 |   11.54 |   11.54 |      0           |           0 |              0 |
|   11.59 |   11.59 |   11.59 |   11.59 |      0           |           0 |              0 |
|   11.59 |   11.59 |   11.59 |   11.59 |      0           |           0 |              0 |
|   11.56 |   11.56 |   11.56 |   11.56 |      0           |           0 |              0 |
|   11.59 |   11.59 |   11.59 |   11.59 |      0           |           0 |              0 |
|   11.48 |   11.48 |   11.48 |   11.48 |      0           |           0 |              0 |
|   11.1  |   11.1  |   11.1  |   11.1  |      0           |           0 |              0 |
|   11.26 |   11.26 |   11.26 |   11.26 |      0           |           0 |              0 |
|   11.36 |   11.36 |   11.36 |   11.36 |      0           |           0 |              0 |
|   11.53 |   11.53 |   11.53 |   11.53 |      0           |           0 |              0 |
|   11.45 |   11.45 |   11.45 |   11.45 |      0           |           0 |              0 |
|   11.51 |   11.51 |   11.51 |   11.51 |      0           |           0 |              0 |
|   11.74 |   11.74 |   11.74 |   11.74 |      0           |           0 |              0 |
|   11.75 |   11.75 |   11.75 |   11.75 |      0           |           0 |              0 |
|   11.88 |   11.88 |   11.88 |   11.88 |      0           |           0 |              0 |
|   11.96 |   11.96 |   11.96 |   11.96 |      0           |           0 |              0 |
|   11.72 |   11.72 |   11.72 |   11.72 |      0           |           0 |              0 |
|   11.85 |   11.85 |   11.85 |   11.85 |      0           |           0 |              0 |
|   11.81 |   11.81 |   11.81 |   11.81 |      0           |           0 |              0 |
|   12.19 |   12.19 |   12.19 |   12.19 |      0           |           0 |              0 |
|   12.25 |   12.25 |   12.25 |   12.25 |      0           |           0 |              0 |
|   12.33 |   12.33 |   12.33 |   12.33 |      0           |           0 |              0 |
|   12.31 |   12.31 |   12.31 |   12.31 |      0           |           0 |              0 |
|   12.43 |   12.43 |   12.43 |   12.43 |      0           |           0 |              0 |
|   12.46 |   12.46 |   12.46 |   12.46 |      0           |           0 |              0 |
|   12.45 |   12.45 |   12.45 |   12.45 |      0           |           0 |              0 |
|   12.36 |   12.36 |   12.36 |   12.36 |      0           |           0 |              0 |
|   12.46 |   12.46 |   12.46 |   12.46 |      0           |           0 |              0 |
|   12.61 |   12.61 |   12.61 |   12.61 |      0           |           0 |              0 |
|   12.62 |   12.62 |   12.62 |   12.62 |      0           |           0 |              0 |
|   12.86 |   12.86 |   12.86 |   12.86 |      0           |           0 |              0 |
|   12.81 |   12.81 |   12.81 |   12.81 |      0           |           0 |              0 |
|   12.92 |   12.92 |   12.92 |   12.92 |      0           |           0 |              0 |
|   12.81 |   12.81 |   12.81 |   12.81 |      0           |           0 |              0 |
|   12.96 |   12.96 |   12.96 |   12.96 |      0           |           0 |              0 |
|   13.2  |   13.2  |   13.2  |   13.2  |      0           |           0 |              0 |
|   13.25 |   13.25 |   13.25 |   13.25 |      0           |           0 |              0 |
|   13.28 |   13.28 |   13.28 |   13.28 |      0           |           0 |              0 |
|   13.46 |   13.46 |   13.46 |   13.46 |      0           |           0 |              0 |
|   13.29 |   13.29 |   13.29 |   13.29 |      0           |           0 |              0 |
|   13.42 |   13.42 |   13.42 |   13.42 |      0           |           0 |              0 |
|   13.14 |   13.14 |   13.14 |   13.14 |      0           |           0 |              0 |
|   13.18 |   13.18 |   13.18 |   13.18 |      0           |           0 |              0 |
|   12.99 |   12.99 |   12.99 |   12.99 |      0           |           0 |              0 |
|   13.09 |   13.09 |   13.09 |   13.09 |      0           |           0 |              0 |
|   12.94 |   12.94 |   12.94 |   12.94 |      0           |           0 |              0 |
|   12.75 |   12.75 |   12.75 |   12.75 |      0           |           0 |              0 |
|   13.1  |   13.1  |   13.1  |   13.1  |      0           |           0 |              0 |
|   13.21 |   13.21 |   13.21 |   13.21 |      0           |           0 |              0 |
|   13.18 |   13.18 |   13.18 |   13.18 |      0           |           0 |              0 |
|   13.15 |   13.15 |   13.15 |   13.15 |      0           |           0 |              0 |
|   13.32 |   13.32 |   13.32 |   13.32 |      0           |           0 |              0 |
|   13.09 |   13.09 |   13.09 |   13.09 |      0           |           0 |              0 |
|   13.14 |   13.14 |   13.14 |   13.14 |      0           |           0 |              0 |
|   12.96 |   12.96 |   12.96 |   12.96 |      0           |           0 |              0 |
|   12.84 |   12.84 |   12.84 |   12.84 |      0           |           0 |              0 |
|   13.33 |   13.33 |   13.33 |   13.33 |      0           |           0 |              0 |
|   12.9  |   12.9  |   12.9  |   12.9  |      0           |           0 |              0 |
|   12.86 |   12.86 |   12.86 |   12.86 |      0           |           0 |              0 |
|   12.8  |   12.8  |   12.8  |   12.8  |      0           |           0 |              0 |
|   12.88 |   12.88 |   12.88 |   12.88 |      0           |           0 |              0 |
|   12.96 |   12.96 |   12.96 |   12.96 |      0           |           0 |              0 |
|   13.09 |   13.09 |   13.09 |   13.09 |      0           |           0 |              0 |
|   13.12 |   13.12 |   13.12 |   13.12 |      0           |           0 |              0 |
|   13.11 |   13.11 |   13.11 |   13.11 |      0           |           0 |              0 |
|   13.3  |   13.3  |   13.3  |   13.3  |      0           |           0 |              0 |
|   13.43 |   13.43 |   13.43 |   13.43 |      0           |           0 |              0 |
|   13.4  |   13.4  |   13.4  |   13.4  |      0           |           0 |              0 |
|   13.55 |   13.55 |   13.55 |   13.55 |      0           |           0 |              0 |
|   13.41 |   13.41 |   13.41 |   13.41 |      0           |           0 |              0 |
|   13.62 |   13.62 |   13.62 |   13.62 |      0           |           0 |              0 |
|   13.7  |   13.7  |   13.7  |   13.7  |      0           |           0 |              0 |
|   13.67 |   13.67 |   13.67 |   13.67 |      0           |           0 |              0 |
|   13.78 |   13.78 |   13.78 |   13.78 |      0           |           0 |              0 |
|   13.72 |   13.72 |   13.72 |   13.72 |      0           |           0 |              0 |
|   13.8  |   13.8  |   13.8  |   13.8  |      0           |           0 |              0 |
|   13.71 |   13.71 |   13.71 |   13.71 |      0           |           0 |              0 |
|   13.77 |   13.77 |   13.77 |   13.77 |      0           |           0 |              0 |
|   13.75 |   13.75 |   13.75 |   13.75 |      0           |           0 |              0 |
|   13.52 |   13.52 |   13.52 |   13.52 |      0           |           0 |              0 |
|   13.47 |   13.47 |   13.47 |   13.47 |      0           |           0 |              0 |
|   13.76 |   13.76 |   13.76 |   13.76 |      0           |           0 |              0 |
|   13.91 |   13.91 |   13.91 |   13.91 |      0           |           0 |              0 |
|   13.85 |   13.85 |   13.85 |   13.85 |      0           |           0 |              0 |
|   13.99 |   13.99 |   13.99 |   13.99 |      0           |           0 |              0 |
|   14.01 |   14.01 |   14.01 |   14.01 |      0           |           0 |              0 |
|   14.15 |   14.15 |   14.15 |   14.15 |      0           |           0 |              0 |
|   14.08 |   14.08 |   14.08 |   14.08 |      0           |           0 |              0 |
|   14.31 |   14.31 |   14.31 |   14.31 |      0           |           0 |              0 |
|   14.44 |   14.44 |   14.44 |   14.44 |      0           |           0 |              0 |
|   14.42 |   14.42 |   14.42 |   14.42 |      0           |           0 |              0 |
|   14.37 |   14.37 |   14.37 |   14.37 |      0           |           0 |              0 |
|   14.39 |   14.39 |   14.39 |   14.39 |      0           |           0 |              0 |
|   14.32 |   14.32 |   14.32 |   14.32 |      0           |           0 |              0 |
|   14.43 |   14.43 |   14.43 |   14.43 |      0           |           0 |              0 |
|   14.63 |   14.63 |   14.63 |   14.63 |      0           |           0 |              0 |
|   14.72 |   14.72 |   14.72 |   14.72 |      0           |           0 |              0 |
|   14.66 |   14.66 |   14.66 |   14.66 |      0           |           0 |              0 |
|   14.58 |   14.58 |   14.58 |   14.58 |      0           |           0 |              0 |
|   14.74 |   14.74 |   14.74 |   14.74 |      0           |           0 |              0 |
|   14.64 |   14.64 |   14.64 |   14.64 |      0           |           0 |              0 |
|   14.87 |   14.87 |   14.87 |   14.87 |      0           |           0 |              0 |
|   14.83 |   14.83 |   14.83 |   14.83 |      0           |           0 |              0 |
|   14.69 |   14.69 |   14.69 |   14.69 |      0           |           0 |              0 |
|   14.42 |   14.42 |   14.42 |   14.42 |      0           |           0 |              0 |
|   14.35 |   14.35 |   14.35 |   14.35 |      0           |           0 |              0 |
|   14.69 |   14.69 |   14.69 |   14.69 |      0           |           0 |              0 |
|   14.6  |   14.6  |   14.6  |   14.6  |      0           |           0 |              0 |
|   14.77 |   14.77 |   14.77 |   14.77 |      0           |           0 |              0 |
|   14.98 |   14.98 |   14.98 |   14.98 |      0           |           0 |              0 |
|   15.02 |   15.02 |   15.02 |   15.02 |      0           |           0 |              0 |
|   15.04 |   15.04 |   15.04 |   15.04 |      0           |           0 |              0 |
|   15.1  |   15.1  |   15.1  |   15.1  |      0           |           0 |              0 |
|   14.51 |   14.51 |   14.51 |   14.51 |      0           |           0 |              0 |
|   14.73 |   14.73 |   14.73 |   14.73 |      0           |           0 |              0 |
|   14.88 |   14.88 |   14.88 |   14.88 |      0           |           0 |              0 |
|   14.46 |   14.46 |   14.46 |   14.46 |      0           |           0 |              0 |
